player_id,year,position,rating,pace,shoot,pass,dribble,defend,physical
3706,2010,ST,80,77 ,80 ,67 ,74 ,62 ,82 
20347,2010,LM,71,70 ,61 ,72 ,70 ,64 ,63 
15821,2010,CM,60,66 ,61 ,60 ,54 ,46 ,50 
20282,2010,ST,69,67 ,66 ,60 ,58 ,61 ,82 
29146,2010,ST,67,70 ,62 ,59 ,63 ,58 ,70 
8435,2010,RM,67,74 ,61 ,63 ,67 ,59 ,65 
10397,2010,LM,74,84 ,69 ,76 ,87 ,43 ,40 
34926,2010,ST,75,74 ,74 ,55 ,71 ,66 ,83 
10365,2010,LB,63,74 ,36 ,54 ,57 ,59 ,49 
747,2010,CB,80,68 ,34 ,56 ,40 ,87 ,84 
31868,2010,ST,73,88 ,67 ,47 ,71 ,60 ,65 
9728,2010,?,63,74 ,53 ,61 ,57 ,53 ,40 
10803,2010,CM,80,80 ,74 ,78 ,75 ,78 ,74 
9399,2010,RB,71,69 ,39 ,56 ,59 ,72 ,75 
9393,2010,CM,60,64 ,50 ,59 ,57 ,61 ,60 
9366,2010,ST,76,75 ,75 ,54 ,74 ,67 ,80 
31846,2010,CB,61,46 ,19 ,37 ,28 ,70 ,66 
36642,2010,LM,61,64 ,55 ,60 ,67 ,54 ,51 
5847,2010,ST,75,75 ,73 ,54 ,72 ,58 ,78 
10466,2010,CM,83,82 ,82 ,82 ,86 ,75 ,74 
8939,2010,CF,73,74 ,66 ,62 ,73 ,69 ,84 
1078,2010,ST,77,81 ,73 ,62 ,78 ,57 ,66 
27436,2010,CDM,66,69 ,54 ,62 ,60 ,69 ,68 
4120,2010,CB,76,74 ,51 ,60 ,56 ,77 ,76 
10804,2010,ST,82,85 ,80 ,63 ,76 ,72 ,86 
23856,2010,RB,70,72 ,53 ,64 ,65 ,67 ,56 
25623,2010,CB,67,71 ,24 ,35 ,60 ,67 ,71 
10797,2010,CF,89,79 ,89 ,84 ,92 ,61 ,63 
17080,2010,CAM,63,56 ,61 ,64 ,65 ,52 ,48 
34936,2010,CDM,75,68 ,69 ,76 ,67 ,75 ,68 
5903,2010,ST,73,67 ,76 ,59 ,66 ,57 ,74 
21198,2010,CM,84,74 ,76 ,86 ,74 ,82 ,72 
12199,2010,CDM,56,61 ,40 ,54 ,51 ,61 ,60 
31235,2010,CAM,67,73 ,62 ,62 ,70 ,56 ,62 
21552,2010,RW,79,84 ,74 ,76 ,78 ,70 ,64 
12407,2010,LM,67,73 ,63 ,67 ,71 ,50 ,56 
12025,2010,CB,74,79 ,44 ,42 ,46 ,75 ,76 
1497,2010,CDM,71,66 ,56 ,74 ,66 ,74 ,71 
35069,2010,CB,61,52 ,34 ,44 ,31 ,67 ,68 
5505,2010,RM,78,78 ,80 ,83 ,84 ,49 ,30 
10801,2010,ST,76,66 ,76 ,59 ,76 ,68 ,83 
23809,2010,RB,68,62 ,38 ,62 ,62 ,69 ,63 
8758,2010,CB,53,42 ,27 ,39 ,35 ,58 ,58 
7031,2010,CB,70,66 ,41 ,56 ,42 ,73 ,70 
34589,2010,CB,65,71 ,41 ,48 ,31 ,63 ,70 
4641,2010,ST,64,68 ,63 ,52 ,57 ,47 ,60 
4922,2010,ST,88,85 ,90 ,75 ,80 ,64 ,92 
2092,2010,ST,71,86 ,61 ,59 ,74 ,51 ,56 
9310,2010,CAM,78,83 ,74 ,80 ,84 ,54 ,59 
8423,2010,CDM,63,65 ,55 ,52 ,64 ,71 ,72 
5782,2010,RB,74,74 ,50 ,70 ,60 ,73 ,72 
39068,2010,CDM,67,67 ,63 ,66 ,57 ,62 ,60 
8433,2010,CDM,70,73 ,65 ,62 ,65 ,71 ,66 
31664,2010,ST,69,62 ,72 ,46 ,66 ,55 ,70 
7336,2010,CDM,86,70 ,85 ,90 ,75 ,85 ,70 
18645,2010,ST,77,75 ,72 ,69 ,73 ,65 ,82 
4956,2010,LM,80,85 ,66 ,80 ,75 ,74 ,76 
12433,2010,CB,69,53 ,59 ,61 ,47 ,71 ,80 
37937,2010,ST,70,67 ,71 ,39 ,71 ,58 ,75 
24167,2010,ST,63,65 ,58 ,43 ,67 ,50 ,63 
29789,2010,CM,59,63 ,51 ,51 ,63 ,64 ,64 
5956,2010,CM,74,72 ,64 ,75 ,77 ,70 ,64 
7463,2010,LM,74,81 ,63 ,71 ,69 ,69 ,63 
7453,2010,RM,64,69 ,54 ,62 ,53 ,61 ,50 
15817,2010,RB,71,70 ,46 ,66 ,60 ,70 ,70 
14874,2010,RB,60,63 ,34 ,55 ,47 ,59 ,59 
16920,2010,CAM,67,67 ,60 ,58 ,65 ,72 ,72 
15242,2010,CB,70,66 ,47 ,54 ,40 ,72 ,70 
13454,2010,LWB,76,79 ,59 ,74 ,70 ,72 ,72 
7021,2010,LM,72,67 ,71 ,70 ,68 ,70 ,76 
3601,2010,LF,89,77 ,89 ,89 ,95 ,56 ,67 
15228,2010,LB,75,77 ,70 ,65 ,61 ,72 ,67 
15501,2010,ST,66,83 ,60 ,54 ,67 ,41 ,36 
22730,2010,CAM,68,59 ,71 ,66 ,69 ,61 ,58 
9323,2010,CB,79,71 ,42 ,62 ,60 ,82 ,81 
2318,2010,CF,74,76 ,71 ,63 ,73 ,56 ,68 
8941,2010,LM,74,74 ,68 ,76 ,78 ,59 ,60 
21335,2010,CB,74,75 ,45 ,65 ,53 ,84 ,83 
6970,2010,ST,77,72 ,77 ,54 ,72 ,64 ,85 
7468,2010,CDM,73,75 ,63 ,66 ,69 ,76 ,64 
32728,2010,CB,74,67 ,45 ,49 ,39 ,78 ,86 
28983,2010,CAM,69,84 ,65 ,64 ,81 ,44 ,42 
43155,2010,CB,71,70 ,49 ,56 ,53 ,70 ,72 
774,2010,CDM,74,70 ,62 ,72 ,68 ,80 ,78 
28866,2010,ST,60,57 ,62 ,40 ,55 ,62 ,70 
11627,2010,RB,73,74 ,57 ,66 ,70 ,71 ,66 
9793,2010,LB,82,70 ,67 ,76 ,77 ,83 ,79 
19386,2010,CB,79,75 ,60 ,67 ,62 ,80 ,75 
34361,2010,CM,70,68 ,59 ,69 ,64 ,70 ,68 
10133,2010,CM,75,67 ,71 ,78 ,74 ,69 ,65 
10349,2010,CM,76,63 ,75 ,82 ,64 ,74 ,65 
4936,2010,RWB,77,75 ,60 ,73 ,73 ,75 ,80 
205,2010,ST,76,79 ,70 ,63 ,74 ,59 ,79 
31827,2010,CF,61,78 ,55 ,21 ,71 ,42 ,55 
19218,2010,LB,68,63 ,41 ,44 ,43 ,70 ,70 
29425,2010,CB,64,66 ,20 ,44 ,47 ,65 ,64 
16820,2010,CB,74,73 ,52 ,68 ,61 ,73 ,62 
9364,2010,CB,70,70 ,55 ,52 ,61 ,69 ,72 
21558,2010,CM,74,75 ,69 ,74 ,71 ,64 ,68 
30396,2010,ST,76,76 ,72 ,58 ,75 ,64 ,84 
17363,2010,CB,67,62 ,59 ,54 ,55 ,66 ,70 
35068,2010,CB,60,63 ,14 ,43 ,31 ,62 ,68 
9329,2010,CB,67,57 ,30 ,54 ,35 ,71 ,76 
13093,2010,CB,75,74 ,46 ,68 ,67 ,74 ,72 
4724,2010,CB,78,78 ,32 ,44 ,52 ,81 ,84 
223,2010,CB,73,65 ,51 ,43 ,47 ,77 ,84 
21043,2010,ST,75,69 ,75 ,55 ,69 ,68 ,85 
2320,2010,RM,88,89 ,89 ,80 ,86 ,56 ,75 
1338,2010,RB,80,75 ,49 ,72 ,65 ,81 ,86 
9581,2010,LM,83,83 ,80 ,82 ,90 ,58 ,65 
35711,2010,CM,68,72 ,55 ,65 ,60 ,71 ,70 
22137,2010,LM,80,79 ,77 ,83 ,78 ,65 ,60 
29630,2010,ST,75,75 ,72 ,55 ,73 ,59 ,77 
17783,2010,CAM,65,64 ,57 ,68 ,69 ,54 ,46 
25521,2010,ST,76,82 ,72 ,57 ,74 ,63 ,73 
31702,2010,LWB,80,82 ,75 ,78 ,75 ,76 ,69 
35740,2010,CB,73,67 ,45 ,59 ,48 ,75 ,70 
5012,2010,CDM,76,76 ,68 ,72 ,66 ,81 ,84 
35177,2010,CM,81,67 ,76 ,85 ,75 ,84 ,68 
10351,2010,ST,63,61 ,60 ,59 ,59 ,47 ,58 
9464,2010,LM,73,78 ,67 ,67 ,73 ,66 ,66 
31988,2010,CM,72,70 ,60 ,74 ,67 ,69 ,55 
11729,2010,CAM,71,61 ,72 ,74 ,67 ,61 ,56 
9586,2010,CDM,74,71 ,60 ,77 ,67 ,77 ,67 
8935,2010,ST,72,72 ,69 ,64 ,65 ,63 ,75 
37772,2010,CB,69,55 ,49 ,50 ,45 ,74 ,76 
5403,2010,CB,89,80 ,65 ,76 ,59 ,90 ,90 
13451,2010,RB,78,86 ,51 ,72 ,73 ,73 ,74 
12192,2010,ST,66,65 ,65 ,50 ,64 ,49 ,62 
1878,2010,?,64,49 ,38 ,41 ,38 ,69 ,77 
3853,2010,CF,75,82 ,67 ,69 ,78 ,51 ,66 
1254,2010,CDM,67,66 ,52 ,66 ,65 ,68 ,62 
17784,2010,CM,55,60 ,46 ,57 ,48 ,51 ,58 
41295,2010,CB,76,76 ,48 ,61 ,50 ,77 ,72 
7353,2010,CM,90,78 ,81 ,99 ,94 ,72 ,58 
42585,2010,CDM,67,62 ,58 ,64 ,61 ,71 ,71 
7393,2010,LB,70,73 ,51 ,61 ,61 ,67 ,61 
14558,2010,CB,57,55 ,20 ,33 ,25 ,62 ,62 
7328,2010,ST,92,94 ,93 ,67 ,88 ,64 ,85 
34231,2010,RF,76,81 ,71 ,71 ,76 ,58 ,65 
23594,2010,CM,67,62 ,63 ,67 ,63 ,64 ,54 
39626,2010,ST,68,71 ,60 ,62 ,69 ,54 ,70 
9401,2010,LB,71,71 ,38 ,63 ,60 ,71 ,69 
10808,2010,ST,69,77 ,63 ,45 ,69 ,46 ,68 
20735,2010,RM,73,68 ,69 ,71 ,73 ,70 ,52 
14398,2010,CF,73,78 ,64 ,66 ,79 ,63 ,66 
29217,2010,LB,76,87 ,71 ,67 ,66 ,72 ,52 
7440,2010,RWB,73,81 ,53 ,69 ,75 ,68 ,67 
34699,2010,RM,75,81 ,65 ,69 ,77 ,70 ,65 
1071,2010,RB,76,72 ,51 ,66 ,65 ,76 ,76 
11631,2010,ST,68,71 ,67 ,52 ,64 ,56 ,64 
22548,2010,ST,69,80 ,62 ,55 ,66 ,51 ,60 
4725,2010,RB,84,82 ,78 ,84 ,82 ,82 ,72 
34312,2010,ST,48,56 ,41 ,44 ,45 ,43 ,49 
43304,2010,CAM,71,80 ,70 ,59 ,81 ,59 ,72 
7170,2010,ST,75,74 ,73 ,61 ,68 ,57 ,82 
8437,2010,CF,74,80 ,67 ,69 ,83 ,50 ,51 
9334,2010,CB,61,55 ,36 ,38 ,38 ,65 ,66 
124,2010,CDM,76,70 ,70 ,76 ,65 ,76 ,72 
38669,2010,ST,75,74 ,70 ,69 ,72 ,61 ,79 
5017,2010,RB,80,88 ,52 ,70 ,69 ,77 ,68 
753,2010,CF,92,87 ,92 ,86 ,90 ,74 ,76 
7343,2010,RM,80,87 ,69 ,73 ,86 ,52 ,62 
14392,2010,RB,78,78 ,61 ,72 ,65 ,76 ,73 
20277,2010,ST,65,70 ,62 ,43 ,58 ,57 ,73 
7162,2010,RB,68,65 ,38 ,63 ,57 ,68 ,66 
4705,2010,CB,77,71 ,33 ,40 ,44 ,77 ,86 
12232,2010,CB,55,44 ,44 ,50 ,37 ,58 ,60 
38477,2010,CB,75,72 ,44 ,70 ,53 ,75 ,79 
15486,2010,RM,77,84 ,68 ,74 ,74 ,68 ,62 
41428,2010,LB,69,74 ,42 ,61 ,61 ,66 ,58 
35713,2010,CM,67,66 ,66 ,63 ,63 ,64 ,62 
31703,2010,CB,77,77 ,40 ,62 ,62 ,78 ,77 
12202,2010,CB,75,67 ,59 ,64 ,42 ,77 ,86 
23410,2010,CB,72,73 ,43 ,65 ,52 ,72 ,54 
231,2010,LW,85,88 ,79 ,74 ,94 ,54 ,56 
41614,2010,CB,76,76 ,45 ,59 ,54 ,76 ,76 
28546,2010,CAM,73,68 ,77 ,75 ,75 ,54 ,56 
2684,2010,RWB,74,69 ,64 ,74 ,65 ,73 ,62 
8913,2010,LM,69,63 ,66 ,68 ,61 ,69 ,67 
29297,2010,CDM,75,66 ,69 ,74 ,61 ,81 ,62 
39208,2010,LB,74,73 ,45 ,75 ,67 ,73 ,66 
13448,2010,CB,74,70 ,43 ,55 ,48 ,76 ,82 
26779,2010,RM,63,62 ,61 ,56 ,62 ,60 ,54 
21441,2010,ST,81,90 ,78 ,60 ,77 ,67 ,78 
12417,2010,CAM,72,76 ,65 ,72 ,77 ,58 ,48 
21386,2010,CAM,67,58 ,66 ,67 ,80 ,55 ,72 
1969,2010,CM,73,79 ,63 ,66 ,73 ,74 ,72 
29439,2010,LW,75,88 ,60 ,74 ,87 ,51 ,51 
14946,2010,CM,78,76 ,62 ,80 ,74 ,79 ,77 
10816,2010,RM,63,83 ,62 ,47 ,77 ,48 ,42 
41275,2010,RWB,79,82 ,66 ,74 ,74 ,75 ,69 
20461,2010,CM,67,70 ,56 ,65 ,70 ,62 ,58 
9027,2010,CM,73,71 ,69 ,76 ,70 ,63 ,52 
16814,2010,CB,67,48 ,56 ,63 ,47 ,71 ,73 
21259,2010,RWB,79,85 ,62 ,78 ,76 ,75 ,66 
32199,2010,ST,66,71 ,66 ,40 ,63 ,45 ,60 
10372,2010,RW,81,85 ,76 ,79 ,83 ,63 ,65 
32725,2010,CM,77,77 ,75 ,72 ,80 ,69 ,64 
2224,2010,CAM,70,73 ,63 ,67 ,72 ,60 ,54 
29141,2010,CB,61,40 ,39 ,57 ,42 ,68 ,69 
9157,2010,LM,81,82 ,84 ,77 ,83 ,58 ,52 
7389,2010,CB,77,70 ,61 ,58 ,68 ,77 ,80 
22340,2010,LWB,76,77 ,54 ,62 ,68 ,75 ,70 
43068,2010,CB,67,64 ,51 ,55 ,44 ,68 ,66 
41413,2010,CB,64,59 ,30 ,50 ,35 ,67 ,62 
9595,2010,CM,75,73 ,62 ,74 ,72 ,76 ,60 
456,2010,ST,89,92 ,86 ,73 ,85 ,63 ,80 
12210,2010,CM,65,66 ,55 ,64 ,69 ,60 ,62 
11739,2010,RB,59,64 ,46 ,52 ,49 ,56 ,57 
12430,2010,CM,70,69 ,65 ,68 ,73 ,60 ,56 
23363,2010,CB,70,68 ,49 ,56 ,48 ,71 ,66 
27658,2010,RM,67,76 ,64 ,61 ,65 ,55 ,64 
7382,2010,CB,74,68 ,38 ,57 ,40 ,78 ,84 
41305,2010,LB,77,76 ,58 ,73 ,63 ,76 ,69 
37157,2010,LB,71,75 ,45 ,64 ,59 ,70 ,56 
21880,2010,RM,75,83 ,71 ,73 ,79 ,55 ,71 
29946,2010,RB,78,80 ,50 ,72 ,68 ,76 ,77 
21339,2010,ST,60,76 ,57 ,42 ,55 ,39 ,48 
14384,2010,CB,81,80 ,36 ,59 ,61 ,83 ,79 
14948,2010,CDM,74,66 ,74 ,72 ,67 ,73 ,84 
9130,2010,CDM,58,65 ,34 ,57 ,49 ,72 ,75 
16640,2010,CB,65,50 ,37 ,46 ,36 ,70 ,75 
24717,2010,CAM,61,61 ,64 ,62 ,62 ,45 ,54 
3473,2010,CM,74,82 ,60 ,69 ,73 ,72 ,65 
9223,2010,ST,75,79 ,73 ,56 ,70 ,57 ,71 
9998,2010,CDM,61,59 ,57 ,55 ,57 ,66 ,48 
33716,2010,CDM,55,70 ,42 ,45 ,41 ,66 ,48 
14576,2010,CB,67,59 ,37 ,50 ,58 ,70 ,64 
35,2010,LM,69,71 ,62 ,67 ,65 ,64 ,59 
35336,2010,CB,73,70 ,32 ,50 ,48 ,76 ,82 
14391,2010,CDM,79,74 ,70 ,80 ,73 ,80 ,74 
17945,2010,RWB,70,76 ,66 ,67 ,67 ,65 ,61 
42990,2010,CB,65,53 ,46 ,56 ,44 ,67 ,74 
3585,2010,CB,73,69 ,61 ,58 ,32 ,74 ,72 
9172,2010,CM,81,79 ,83 ,80 ,78 ,75 ,77 
4700,2010,RB,74,64 ,39 ,67 ,50 ,78 ,72 
12414,2010,CM,73,76 ,62 ,66 ,73 ,75 ,68 
26432,2010,ST,67,75 ,61 ,52 ,64 ,50 ,63 
28444,2010,CAM,59,65 ,51 ,63 ,64 ,44 ,52 
22623,2010,CB,79,76 ,61 ,67 ,70 ,78 ,78 
15826,2010,ST,54,59 ,49 ,54 ,53 ,56 ,48 
8999,2010,CB,80,72 ,69 ,65 ,60 ,81 ,87 
29627,2010,RM,69,70 ,67 ,64 ,64 ,64 ,66 
20914,2010,RWB,80,85 ,58 ,76 ,80 ,76 ,68 
10796,2010,ST,80,79 ,80 ,51 ,77 ,66 ,90 
12429,2010,ST,65,71 ,64 ,40 ,54 ,56 ,70 
41783,2010,RB,69,76 ,22 ,59 ,49 ,69 ,60 
748,2010,ST,87,90 ,88 ,65 ,87 ,56 ,69 
18147,2010,CB,66,69 ,36 ,53 ,42 ,65 ,64 
8911,2010,LB,75,68 ,62 ,65 ,62 ,76 ,76 
26902,2010,RB,67,64 ,58 ,61 ,57 ,65 ,72 
32501,2010,ST,59,59 ,60 ,35 ,55 ,46 ,64 
21206,2010,CM,74,85 ,65 ,75 ,80 ,54 ,52 
24899,2010,LB,70,70 ,52 ,67 ,53 ,69 ,68 
20717,2010,CAM,72,72 ,71 ,73 ,74 ,53 ,65 
1484,2010,RWB,72,75 ,41 ,64 ,65 ,71 ,66 
7167,2010,CB,69,68 ,15 ,52 ,49 ,71 ,74 
14389,2010,CB,79,80 ,51 ,71 ,61 ,79 ,76 
12988,2010,LM,64,58 ,65 ,70 ,65 ,46 ,56 
22220,2010,ST,63,69 ,59 ,52 ,58 ,48 ,54 
5049,2010,ST,73,74 ,66 ,63 ,73 ,56 ,79 
23591,2010,CB,64,53 ,34 ,52 ,35 ,67 ,74 
5386,2010,CB,78,68 ,31 ,65 ,57 ,83 ,88 
3197,2010,CM,76,77 ,66 ,75 ,71 ,74 ,68 
4699,2010,RM,82,68 ,80 ,91 ,77 ,71 ,54 
1247,2010,CF,84,77 ,79 ,72 ,81 ,75 ,92 
5801,2010,CM,72,72 ,61 ,72 ,70 ,70 ,68 
4944,2010,CM,70,67 ,66 ,64 ,67 ,70 ,72 
16805,2010,CB,66,59 ,38 ,50 ,40 ,70 ,64 
9756,2010,CB,74,64 ,44 ,57 ,41 ,79 ,74 
5460,2010,CB,69,76 ,28 ,45 ,51 ,69 ,70 
4947,2010,CB,84,78 ,48 ,65 ,65 ,85 ,87 
11734,2010,CF,73,79 ,70 ,54 ,75 ,50 ,56 
29272,2010,CDM,66,62 ,53 ,64 ,58 ,77 ,66 
11840,2010,LM,67,75 ,50 ,64 ,68 ,63 ,62 
7391,2010,CB,69,63 ,57 ,62 ,57 ,68 ,74 
22219,2010,LM,67,76 ,58 ,73 ,67 ,45 ,38 
824,2010,RM,86,72 ,87 ,85 ,86 ,61 ,60 
31852,2010,CB,70,63 ,44 ,52 ,50 ,72 ,76 
8700,2010,RWB,68,76 ,51 ,62 ,71 ,63 ,61 
24608,2010,CB,60,56 ,26 ,39 ,34 ,64 ,68 
23907,2010,CAM,72,76 ,66 ,72 ,75 ,56 ,66 
36769,2010,LB,78,77 ,56 ,71 ,72 ,76 ,72 
38111,2010,LM,73,73 ,65 ,70 ,72 ,71 ,59 
13097,2010,CDM,61,61 ,53 ,59 ,53 ,66 ,68 
7019,2010,LB,68,61 ,72 ,69 ,63 ,66 ,62 
14148,2010,CM,69,69 ,62 ,67 ,66 ,64 ,57 
4727,2010,RM,79,81 ,79 ,77 ,90 ,61 ,56 
30942,2010,LB,75,72 ,53 ,63 ,49 ,77 ,68 
26425,2010,CB,64,60 ,52 ,56 ,45 ,64 ,66 
32953,2010,ST,74,79 ,70 ,56 ,71 ,66 ,77 
12420,2010,CDM,64,67 ,51 ,59 ,60 ,68 ,62 
35710,2010,ST,68,77 ,63 ,46 ,67 ,54 ,66 
29143,2010,RB,66,63 ,49 ,58 ,63 ,64 ,62 
23596,2010,ST,72,81 ,74 ,38 ,65 ,58 ,68 
44147,2010,LM,68,64 ,66 ,66 ,62 ,64 ,62 
24168,2010,CB,75,68 ,51 ,58 ,52 ,77 ,79 
25,2010,CDM,84,75 ,65 ,84 ,75 ,88 ,60 
10363,2010,RB,70,80 ,48 ,61 ,67 ,65 ,54 
24166,2010,ST,68,71 ,67 ,51 ,67 ,53 ,52 
41274,2010,ST,86,82 ,82 ,69 ,85 ,68 ,89 
5806,2010,CDM,71,73 ,59 ,73 ,49 ,75 ,54 
41286,2010,RM,79,83 ,69 ,78 ,79 ,69 ,70 
39520,2010,CB,72,68 ,36 ,53 ,56 ,74 ,76 
26762,2010,CDM,61,61 ,44 ,61 ,59 ,68 ,58 
1250,2010,CB,61,62 ,43 ,60 ,53 ,60 ,56 
6839,2010,ST,81,76 ,82 ,60 ,77 ,64 ,85 
41411,2010,CM,66,62 ,60 ,66 ,66 ,63 ,55 
11719,2010,CB,64,49 ,32 ,52 ,48 ,68 ,72 
35829,2010,CDM,71,66 ,59 ,72 ,61 ,77 ,70 
19011,2010,CB,69,67 ,40 ,52 ,42 ,70 ,69 
10390,2010,RB,76,77 ,63 ,76 ,70 ,72 ,72 
21758,2010,CM,82,84 ,71 ,79 ,86 ,76 ,62 
10387,2010,CB,73,68 ,39 ,55 ,65 ,75 ,76 
14790,2010,CM,68,72 ,66 ,67 ,74 ,49 ,56 
34302,2010,CDM,67,75 ,45 ,65 ,68 ,66 ,51 
21797,2010,CB,78,74 ,57 ,68 ,40 ,80 ,80 
11190,2010,ST,76,85 ,70 ,57 ,79 ,58 ,60 
22558,2010,CAM,77,76 ,79 ,76 ,80 ,63 ,67 
5404,2010,LB,64,74 ,46 ,64 ,55 ,59 ,52 
18141,2010,CDM,80,73 ,70 ,80 ,76 ,82 ,77 
4935,2010,ST,77,78 ,73 ,62 ,70 ,64 ,85 
21070,2010,CF,89,90 ,90 ,67 ,90 ,57 ,82 
29396,2010,CDM,57,66 ,41 ,56 ,44 ,64 ,44 
9287,2010,ST,70,66 ,67 ,43 ,71 ,64 ,84 
5907,2010,CB,76,65 ,62 ,70 ,66 ,78 ,73 
7338,2010,LM,80,85 ,84 ,78 ,88 ,57 ,61 
24604,2010,CAM,71,85 ,67 ,69 ,81 ,44 ,41 
31667,2010,CM,74,80 ,70 ,74 ,80 ,74 ,65 
4518,2010,ST,75,73 ,75 ,63 ,71 ,57 ,68 
31867,2010,LM,75,83 ,65 ,70 ,81 ,66 ,57 
9125,2010,CM,73,71 ,61 ,74 ,66 ,72 ,64 
21258,2010,LF,78,81 ,76 ,58 ,80 ,57 ,67 
21210,2010,CB,77,72 ,49 ,60 ,46 ,79 ,82 
13089,2010,LB,64,63 ,27 ,51 ,60 ,64 ,70 
22276,2010,CAM,73,74 ,68 ,70 ,70 ,68 ,70 
19410,2010,ST,79,81 ,77 ,68 ,76 ,61 ,68 
42522,2010,CB,71,68 ,17 ,40 ,58 ,74 ,82 
28972,2010,CB,74,62 ,51 ,59 ,26 ,79 ,84 
9460,2010,LW,75,82 ,71 ,74 ,88 ,56 ,24 
4916,2010,CB,74,58 ,32 ,64 ,49 ,81 ,80 
21067,2010,CF,73,79 ,66 ,62 ,67 ,58 ,80 
32724,2010,CB,68,70 ,31 ,50 ,37 ,68 ,81 
37268,2010,CB,78,69 ,48 ,72 ,68 ,80 ,83 
31799,2010,CM,79,78 ,70 ,75 ,76 ,80 ,66 
10439,2010,LB,70,74 ,32 ,65 ,53 ,68 ,70 
8422,2010,CB,66,53 ,39 ,46 ,40 ,71 ,66 
9222,2010,ST,78,84 ,75 ,57 ,73 ,59 ,74 
12403,2010,ST,68,67 ,65 ,59 ,68 ,50 ,64 
9452,2010,CM,80,82 ,67 ,76 ,82 ,80 ,65 
20607,2010,CF,86,91 ,82 ,71 ,88 ,70 ,62 
9789,2010,CDM,73,69 ,60 ,72 ,61 ,81 ,84 
43303,2010,CAM,70,80 ,66 ,67 ,71 ,51 ,46 
8439,2010,CB,74,61 ,46 ,57 ,49 ,79 ,83 
7169,2010,CM,71,64 ,61 ,73 ,58 ,75 ,72 
5007,2010,CM,73,70 ,69 ,71 ,59 ,76 ,74 
23356,2010,CF,77,68 ,79 ,69 ,77 ,64 ,80 
2099,2010,ST,67,74 ,64 ,44 ,58 ,60 ,72 
9196,2010,CDM,76,74 ,68 ,74 ,73 ,77 ,64 
4096,2010,CM,71,68 ,66 ,69 ,67 ,68 ,62 
35793,2010,CB,73,65 ,48 ,54 ,42 ,76 ,80 
15660,2010,CF,65,73 ,59 ,60 ,64 ,42 ,51 
1070,2010,CDM,75,78 ,59 ,70 ,75 ,80 ,72 
5392,2010,CM,91,78 ,92 ,92 ,92 ,65 ,65 
4939,2010,RW,73,77 ,65 ,72 ,80 ,55 ,49 
21204,2010,CAM,77,82 ,75 ,79 ,83 ,54 ,48 
12195,2010,ST,66,71 ,61 ,51 ,64 ,52 ,64 
483,2010,RM,63,74 ,53 ,58 ,65 ,55 ,58 
14574,2010,CF,65,67 ,59 ,56 ,63 ,60 ,72 
1965,2010,CB,73,70 ,41 ,56 ,50 ,74 ,78 
22624,2010,LM,53,63 ,46 ,46 ,55 ,51 ,54 
10359,2010,CAM,74,82 ,73 ,77 ,85 ,51 ,49 
3543,2010,LWB,60,75 ,40 ,53 ,59 ,55 ,56 
3625,2010,CB,84,75 ,50 ,65 ,62 ,86 ,90 
24165,2010,CB,61,58 ,31 ,45 ,38 ,65 ,58 
22029,2010,LW,74,77 ,68 ,59 ,78 ,59 ,70 
10819,2010,?,68,68 ,35 ,41 ,37 ,69 ,82 
